detected,relative_duration,relative_depth
False,6.687911611354563,18.014957571647983
False,6.214374166092917,35.188842169578805
True,28.478516403141967,1.6319386369369893
False,23.89408795450046,28.295051309565196
False,36.058138001664084,23.17840995715829
False,3.220350157040185,28.89916081278797
False,36.07574002534376,18.377688805635213
False,19.696480551814638,23.33107727182592
False,5.434074547079664,13.173457524306686
False,24.39095774411588,28.532744590022798
False,0.591666455823548,9.353554157238413
False,36.26186371410134,20.149037552993647
False,28.368913172572505,9.81454795032862
False,2.9964834902748323,37.136456942892444
True,14.089332842335159,2.2803553630006417
True,23.159078795409403,7.883633002264523
False,12.11197978052863,35.25764275867702
False,12.192916013595223,12.422141609748644
False,7.812994051480995,21.99789742693043
False,4.805487030106671,23.48319331165438
False,38.04565560787418,19.4583080865872
False,5.026213079177131,14.122542078275703
False,16.66364809321045,36.4577471824608
False,12.925600405790817,20.56266909251057
False,12.681295718210984,17.490933110964566
False,10.1057862846379,38.66715125481225
True,38.43287224831695,4.254974493431217
False,11.028692589170157,34.99409429155652
True,35.36730202969147,1.1926372222326147
False,23.397412923853064,28.10983549277821
True,36.372006142141,2.957637217524665
False,35.2068183054336,32.77984296961125
False,37.45729862920261,21.39705125806345
False,30.13681940673191,37.15871794424771
False,38.80030444988127,19.644208737657294
False,33.56625693268088,12.187026892697396
False,3.449419839679549,8.763511534702406
False,18.59370380929827,39.8232665336569
False,14.049125716356324,14.282368714595773
False,20.76295436515501,19.291407666801188
False,22.60149137522351,36.70637695485867
False,2.3349379755637547,8.931665838163102
False,33.12084008708731,31.841373627942428
False,0.43371752120779583,29.125528389482835
False,16.730950118976338,14.508250416584367
False,17.323603402810026,12.064958727068694
False,13.457706994776023,14.723752683210833
False,38.3328218740666,32.08692673654627
False,3.767131214012136,8.849197146059794
False,5.102483011062769,14.308802683792779
False,3.1641597555910557,7.423487384608829
False,31.014628983154317,13.782366060861781
True,30.879004225825256,8.714266328522678
False,4.945730523156338,13.056601943880416
True,9.824362284933015,0.5574177949573705
False,34.51858182393022,33.105401013778334
True,35.10036405250965,10.183178069884837
False,6.573467296175994,13.05083993301066
False,22.977907572151818,24.33122838533545
False,4.819687867493736,15.974164678243858
False,27.005985870157012,20.602601490154107
False,4.322964832128846,34.25257014174836
True,21.866658860810585,1.4912286620395452
False,27.577935030968522,29.947222319967633
False,18.41386518075593,9.746267168967938
False,34.52219223622968,26.758326165563115
False,28.2181561163962,36.614178376462114
False,5.357898150482716,9.041127557871913
False,25.006458413501054,33.7379262197463
False,9.646333793437234,7.691807972643476
False,13.050724407153455,26.362246202656593
False,31.91847506961639,37.43402728859149
False,18.722773783798704,39.18245806167342
False,28.82594191113988,28.681912905072647
